ppt_ID,label_cond,A,B
AST0FXXXUAA6T,1,"The patterns in this group all go around the edges of the square, forming a circular shape. Some of them are not perfect circles, but it is easy to visualize them in such a shape.",The patterns in this group do not form any specific shape. The patterns in this group are completely random and do not fit any specific category. The patterns vary and have no specified format.
