word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
airfield	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
authority	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bleep	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
burst	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chime	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
conditioner	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
crusade	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
diamond	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dungeon	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
expertise	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
flight	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
gender	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
handshake	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hundred	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
jaded	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lightness	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
maternity	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mouthpiece	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
omen	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pendant	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
potassium	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
quotation	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
resist	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
scarlet	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shrub	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
soundtrack	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
straggle	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tar	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
towering	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
urine	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
whatever	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
adjudicate	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
barbarous	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
caste	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
contaminate	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
deride	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
eerie	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
feudalism	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
grocer	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
inadequate	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
introspection	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
luckless	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Negro	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
persiflage	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
puritanical	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rue	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
smut	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Tartarus	Is the word 	...	iconicity	187	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
