ppt_ID,label_cond,A,B
A318M33K2896OL,0,"These shapes kind of look like they have a head, body, wings and feet. They are very round with at most one sharp point.",All of these shapes look like they are something on top of a stand. They can also look like a bird standing on the ground or a lamp. They also have a lot of very sharp points.
